perf_metric,perf_metric_diff,pvalue,names,method,perf_metric_name,seed,groups,train_frac
0.9338842975206612,0,0,Otu00502,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00504,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00505,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00507,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00508_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00511,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00513,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00517_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00519,rf,AUC,100,experiment,0.65
0.9335950413223141,2.892561983470765e-4,0,Otu00521,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00524,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00529,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00531,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00532,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00533_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00536,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00537,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00543,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00544,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00549,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00564,rf,AUC,100,experiment,0.65
0.9321487603305785,0.001735537190082681,0,Otu00567_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00569,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00573_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00577_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00579_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00586,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00588,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00591,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00592_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00603,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00610,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00616_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00617_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00619,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00620_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00623_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00640_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00646,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00654,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00659,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00661_1,rf,AUC,100,experiment,0.65
0.932396694214876,0.0014876033057851235,0,Otu00663,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00674_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00695_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00706,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00725_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00729,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00742,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00752,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00753_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00784,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00788_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00794,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00800_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00806,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00826,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00862_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00885_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00930,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00984,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00999,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu01039_1,rf,AUC,100,experiment,0.65
0.9336776859504132,2.0661157024792765e-4,0,Otu01057_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu01121_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu01145_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu02203_1,rf,AUC,100,experiment,0.65
