perf_metric,perf_metric_diff,pvalue,names,method,perf_metric_name,seed,groups,test_group,train_frac
0.8823529411764706,0,0,Otu00357,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00365,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00368,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00371,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00372,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00374,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00376,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00377,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00378,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00380,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00381,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00382,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00383,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00385,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00386,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00389,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00390,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00391,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00392,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00394,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00395,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00398,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00399,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00400,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8929411764705882,-0.01058823529411767,0.9,Otu00401,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00405,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00406,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00407,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00409,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00410_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00411_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00412,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00416,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00418,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00420,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00421,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00424,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00426,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00427,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00428_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00429,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00433,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00437,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00438,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00442,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00449,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00450,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00451_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00452,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00453,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00454,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00456,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00458,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00461,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00463,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00464,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00467,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00470,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00471,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00472_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00475_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00477,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00479,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00480,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00485,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00488,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00494,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00496,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00497,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00499,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00502,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00504,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00505,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00507,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00508_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00511,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00513,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00517_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00519,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00521,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00524,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00529,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00531,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00532,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00533_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00536,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00537,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00543,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00544,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00549,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00564,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00567_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00569,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00573_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00577_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00579_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00586,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00588,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00591,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00592_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00603,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00610,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00616_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00617_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00619,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00620_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00623_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00640_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00646,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00654,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00659,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00661_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00663,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00674_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00695_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00706,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00725_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00729,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00742,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00752,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00753_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00784,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00788_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00794,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00800_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00806,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00826,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00862_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00885_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8834117647058823,-0.00105882352941177,0.09,Otu00930,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00984,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu00999,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu01039_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu01057_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu01121_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu01145_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.8823529411764706,0,0,Otu02203_1,rf,AUC,105,exp_id_number,fmt_2,0.65
0.7783854166666667,0.00286458333333328,0,Otu00001,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7808333333333334,4.166666666666208e-4,0,Otu00002,rf,AUC,106,exp_id_number,fmt_2,0.65
0.77625,0.005,0,Otu00003,rf,AUC,106,exp_id_number,fmt_2,0.65
0.77890625,0.00234374999999997,0,Otu00004,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7804166666666666,8.333333333333526e-4,0.11,Otu00005,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7758333333333334,0.00541666666666662,0.08,Otu00006,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7652083333333334,0.01604166666666662,0.01,Otu00007,rf,AUC,106,exp_id_number,fmt_2,0.65
0.785625,-0.00437500000000001,0.49,Otu00008,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7763020833333334,0.0049479166666666,0.21,Otu00009,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7806770833333333,5.729166666667007e-4,0.12,Otu00010,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7759375000000001,0.00531249999999994,0.25,Otu00011,rf,AUC,106,exp_id_number,fmt_2,0.65
0.78046875,7.812499999999556e-4,0.08,Otu00012,rf,AUC,106,exp_id_number,fmt_2,0.65
0.783125,-0.00187499999999996,0.46,Otu00013,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7742187500000001,0.00703124999999993,0.01,Otu00014,rf,AUC,106,exp_id_number,fmt_2,0.65
0.77546875,0.00578124999999996,0,Otu00015,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7758854166666667,0.00536458333333333,0,Otu00016,rf,AUC,106,exp_id_number,fmt_2,0.65
0.78125,0,0,Otu00017,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7759375000000001,0.00531249999999994,0,Otu00018,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7844791666666667,-0.00322916666666672,0.67,Otu00019,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7807291666666667,5.208333333333037e-4,0.09,Otu00020,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7803125,9.375000000000356e-4,0,Otu00021,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7819270833333334,-6.770833333333837e-4,0.35,Otu00022,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7711458333333334,0.01010416666666658,0.12,Otu00023,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7985416666666667,-0.0172916666666667,0.81,Otu00024,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7808854166666667,3.645833333333348e-4,0.13,Otu00025,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7733333333333333,0.00791666666666668,0,Otu00026,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7769791666666667,0.00427083333333333,0.08,Otu00027,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7716145833333333,0.00963541666666667,0,Otu00028,rf,AUC,106,exp_id_number,fmt_2,0.65
0.77390625,0.00734374999999998,0.07,Otu00029,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7804166666666666,8.333333333333526e-4,0.14,Otu00030,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7839583333333333,-0.00270833333333331,0.4,Otu00031,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7811979166666667,5.208333333328597e-5,0.14,Otu00032,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7836458333333334,-0.00239583333333337,0.4,Otu00033,rf,AUC,106,exp_id_number,fmt_2,0.65
0.78171875,-4.6875000000001776e-4,0.19,Otu00034,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7781250000000001,0.00312499999999993,0,Otu00035,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7795833333333333,0.0016666666666667,0,Otu00036,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7775000000000001,0.00374999999999992,0,Otu00037,rf,AUC,106,exp_id_number,fmt_2,0.65
0.77875,0.00249999999999994,0.21,Otu00038,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7778645833333334,0.00338541666666658,0.1,Otu00039,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7799479166666666,0.00130208333333337,0.21,Otu00040,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7728125,0.00843749999999998,0.05,Otu00041,rf,AUC,106,exp_id_number,fmt_2,0.65
0.78109375,1.5624999999996891e-4,0.26,Otu00042,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7820833333333334,-8.333333333333526e-4,0.24,Otu00043,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7838020833333333,-0.00255208333333334,0.34,Otu00044,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7882812499999999,-0.00703124999999993,0.73,Otu00045,rf,AUC,106,exp_id_number,fmt_2,0.65
0.78125,0,0,Otu00046,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7786458333333334,0.00260416666666662,0.19,Otu00047,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7815104166666667,-2.6041666666665186e-4,0.24,Otu00048,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7825520833333334,-0.00130208333333337,0.25,Otu00049,rf,AUC,106,exp_id_number,fmt_2,0.65
0.78046875,7.812499999999556e-4,0,Otu00050,rf,AUC,106,exp_id_number,fmt_2,0.65
0.78125,0,0,Otu00051,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7766145833333333,0.00463541666666667,0.04,Otu00052,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7827604166666666,-0.00151041666666662,0.28,Otu00053,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7730729166666667,0.00817708333333333,0.17,Otu00054,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7854687499999999,-0.00421874999999993,0.46,Otu00055,rf,AUC,106,exp_id_number,fmt_2,0.65
0.77171875,0.00953124999999999,0.09,Otu00056,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7804166666666666,8.333333333333526e-4,0.05,Otu00057,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7846875,-0.00343749999999998,0.4,Otu00058,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7877604166666667,-0.00651041666666674,0.57,Otu00059,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7728125,0.00843749999999998,0.03,Otu00060,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7865624999999999,-0.00531249999999994,0.6,Otu00062,rf,AUC,106,exp_id_number,fmt_2,0.65
0.78125,0,0,Otu00063,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7819270833333334,-6.770833333333837e-4,0.17,Otu00064,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7788541666666666,0.00239583333333337,0.11,Otu00065,rf,AUC,106,exp_id_number,fmt_2,0.65
0.78125,0,0,Otu00067,rf,AUC,106,exp_id_number,fmt_2,0.65
0.78671875,-0.00546875000000002,0.58,Otu00068,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7819791666666667,-7.291666666666696e-4,0.39,Otu00069,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7813541666666667,-1.0416666666668296e-4,0.03,Otu00070,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7815104166666667,-2.6041666666665186e-4,0.36,Otu00071,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7808854166666667,3.645833333333348e-4,0.29,Otu00072,rf,AUC,106,exp_id_number,fmt_2,0.65
0.78125,0,0,Otu00073,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7763020833333334,0.0049479166666666,0,Otu00074,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7851041666666666,-0.0038541666666666,0.45,Otu00076,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7711458333333334,0.01010416666666658,0,Otu00077,rf,AUC,106,exp_id_number,fmt_2,0.65
0.78015625,0.00109375,0.15,Otu00078,rf,AUC,106,exp_id_number,fmt_2,0.65
0.78203125,-7.812499999999556e-4,0.14,Otu00079,rf,AUC,106,exp_id_number,fmt_2,0.65
0.77828125,0.00296874999999996,0.12,Otu00081,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7783333333333333,0.00291666666666667,0.12,Otu00082,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7786458333333334,0.00260416666666662,0,Otu00083,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7775,0.00375000000000003,0.1,Otu00084,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7800520833333333,0.00119791666666668,0,Otu00085,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7811458333333333,1.0416666666668296e-4,0.09,Otu00086,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7845833333333333,-0.00333333333333329,0.52,Otu00088,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7720833333333333,0.00916666666666665,0,Otu00089,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7780208333333334,0.00322916666666661,0,Otu00090,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7794791666666667,0.00177083333333327,0.3,Otu00091,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7920833333333334,-0.01083333333333336,0.65,Otu00092,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7806770833333333,5.729166666667007e-4,0.1,Otu00093,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7804166666666666,8.333333333333526e-4,0.09,Otu00094,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7798958333333333,0.00135416666666665,0.2,Otu00095,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7789583333333333,0.00229166666666669,0,Otu00096,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7786979166666667,0.00255208333333334,0.2,Otu00098,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7742708333333334,0.00697916666666664,0.04,Otu00099,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7878645833333333,-0.00661458333333331,0.65,Otu00101,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7788020833333333,0.00244791666666666,0.19,Otu00102,rf,AUC,106,exp_id_number,fmt_2,0.65
0.78265625,-0.00140625000000005,0.31,Otu00103,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7881770833333334,-0.00692708333333336,0.63,Otu00104,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7727083333333333,0.00854166666666667,0,Otu00105,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7825,-0.00124999999999997,0.3,Otu00106,rf,AUC,106,exp_id_number,fmt_2,0.65
0.78125,0,0,Otu00107,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7708333333333334,0.01041666666666663,0,Otu00108,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7891666666666667,-0.00791666666666668,0.83,Otu00109,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7790625,0.0021875,0.19,Otu00110,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7765104166666666,0.00473958333333335,0,Otu00111,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7783333333333333,0.00291666666666667,0.22,Otu00113,rf,AUC,106,exp_id_number,fmt_2,0.65
0.78125,0,0,Otu00114,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7815104166666667,-2.6041666666665186e-4,0.14,Otu00115,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7764583333333334,0.00479166666666663,0.13,Otu00116,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7878125,-0.00656250000000002,0.68,Otu00117,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7764062500000001,0.00484374999999992,0.12,Otu00118,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7801041666666667,0.00114583333333329,0,Otu00119,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7803125,9.375000000000356e-4,0,Otu00121,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7810416666666666,2.083333333333659e-4,0,Otu00122,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7763020833333334,0.0049479166666666,0,Otu00123,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7782291666666666,0.00302083333333336,0,Otu00124,rf,AUC,106,exp_id_number,fmt_2,0.65
0.77671875,0.00453124999999998,0,Otu00125,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7717708333333334,0.00947916666666659,0.05,Otu00126,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7756770833333334,0.00557291666666659,0.03,Otu00127,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7894791666666667,-0.00822916666666673,0.62,Otu00128,rf,AUC,106,exp_id_number,fmt_2,0.65
0.78125,0,0,Otu00129,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7817708333333333,-5.208333333333037e-4,0.05,Otu00130,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7751041666666667,0.00614583333333329,0.06,Otu00131,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7794791666666667,0.00177083333333327,0.13,Otu00132,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7818229166666667,-5.729166666667007e-4,0.42,Otu00133,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7797916666666667,0.00145833333333333,0.22,Otu00134,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7803125,9.375000000000356e-4,0.03,Otu00135,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7841145833333334,-0.00286458333333339,0.47,Otu00136,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7801041666666667,0.00114583333333329,0,Otu00137,rf,AUC,106,exp_id_number,fmt_2,0.65
0.78125,0,0,Otu00138,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7798437500000001,0.00140624999999994,0.11,Otu00139,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7922916666666667,-0.01104166666666672,0.73,Otu00140,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7803125,9.375000000000356e-4,0,Otu00141,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7815625,-3.1250000000004885e-4,0.13,Otu00143,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7811458333333333,1.0416666666668296e-4,0.17,Otu00144,rf,AUC,106,exp_id_number,fmt_2,0.65
0.78125,0,0,Otu00145,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7794791666666667,0.00177083333333327,0,Otu00146,rf,AUC,106,exp_id_number,fmt_2,0.65
0.78125,0,0,Otu00147,rf,AUC,106,exp_id_number,fmt_2,0.65
0.78125,0,0,Otu00148,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7734375,0.0078125,0,Otu00149,rf,AUC,106,exp_id_number,fmt_2,0.65
0.774375,0.00687499999999996,0.01,Otu00150,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7730729166666667,0.00817708333333333,0.01,Otu00152,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7748958333333333,0.00635416666666666,0.04,Otu00153,rf,AUC,106,exp_id_number,fmt_2,0.65
0.78125,0,0,Otu00154,rf,AUC,106,exp_id_number,fmt_2,0.65
0.776875,0.00437500000000001,0,Otu00155,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7766666666666667,0.00458333333333327,0,Otu00156,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7761979166666667,0.00505208333333329,0,Otu00157,rf,AUC,106,exp_id_number,fmt_2,0.65
0.7751041666666667,0.00614583333333329,0,Otu00159,rf,AUC,106,exp_id_number,fmt_2,0.65
